level_0,@module_x,@class_x,name_x,@version_x,X.discharge_capacity_cycle_2,X.max_discharge_capacity_difference,X.discharge_capacity_cycle_100,X.integrated_time_temperature_cycles_1:100,X.charge_time_cycles_1:5,X.abs_min_discharge_capacity_difference_cycles_2:100,X.abs_mean_discharge_capacity_difference_cycles_2:100,X.abs_variance_discharge_capacity_difference_cycles_2:100,X.abs_skew_discharge_capacity_difference_cycles_2:100,X.abs_kurtosis_discharge_capacity_difference_cycles_2:100,X.abs_first_discharge_capacity_difference_cycles_2:100,X.max_temperature_cycles_1:100,X.min_temperature_cycles_1:100,X.slope_discharge_capacity_cycle_number_2:100,X.intercept_discharge_capacity_cycle_number_2:100,X.slope_discharge_capacity_cycle_number_91:100,X.intercept_discharge_capacity_cycle_number_91:100,X.min_internal_resistance_cycles_2:100,X.internal_resistance_cycle_2,X.internal_resistance_difference_cycles_2:100,X.nominal_capacity_by_median,metadata.barcode_x,metadata.protocol_x,metadata.channel_id_x,metadata.parameters.init_pred_cycle,metadata.parameters.mid_pred_cycle,metadata.parameters.final_pred_cycle,metadata.parameters.n_nominal_cycles,bat_num,batches,bat_name,index,@module_y,@class_y,name_y,@version_y,X.capacity_0.98,X.capacity_0.95,X.capacity_0.92,X.capacity_0.89,X.capacity_0.86,X.capacity_0.83,X.capacity_0.8,metadata.barcode_y,metadata.protocol_y,metadata.channel_id_y,metadata.parameters.thresh_max_cap,metadata.parameters.thresh_min_cap,metadata.parameters.interval_cap
118,beep.featurize,DeltaQFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/DeltaQFastCharge/FastCharge_000058_CH45_features_DeltaQFastCharge.json,2021.1.11.15,1.0771072,0.6104904000000002,1.0832654,216443.42477653336,665.5999755859375,-1.3604920030886787,-1.67771541065468,-3.445528243086656,-1.0556289772310221,0.2788341341310869,-1.4280347646114744,38.397422790527344,30.125890731811523,6.599329622752867e-06,1.0834968446299729,-3.3211515151539e-05,1.0865551781818201,0.016511114314198494,0.01682332158088684,5.298107862472534e-05,1.0841055500000003,EL150800460618,2017-05-12_TESTS\20170512-8C-25PER_3_6C.SDU,44,10,91,100,40,45,b1,b1c45,0,beep.featurize,TrajectoryFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/TrajectoryFastCharge/FastCharge_000058_CH45_features_TrajectoryFastCharge.json,2021.1.11.15,403,521,573,612,648,682,704,EL150800460618,2017-05-12_TESTS\20170512-8C-25PER_3_6C.SDU,44,0.98,0.78,0.03
119,beep.featurize,DeltaQFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/DeltaQFastCharge/FastCharge_000058_CH46_features_DeltaQFastCharge.json,2021.1.11.15,1.0662935,0.5998734999999997,1.0688429,215122.64817173334,665.5999755859375,-1.3526501546639311,-1.6853836419859227,-3.4482603180961005,-1.4370976893180964,0.27315124245828626,-1.4358896420078526,37.72516632080078,30.034326553344727,-2.0409110698830745e-05,1.0715169696763551,-3.818787878784473e-05,1.0726582745454507,0.015904057770967484,0.01612791419029236,0.00010975264012813568,1.0713599,EL150800460636,2017-05-12_TESTS\20170512-8C-25PER_3_6C.SDU,45,10,91,100,40,46,b1,b1c46,0,beep.featurize,TrajectoryFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/TrajectoryFastCharge/FastCharge_000058_CH46_features_TrajectoryFastCharge.json,2021.1.11.15,373,506,549,583,615,643,653,EL150800460636,2017-05-12_TESTS\20170512-8C-25PER_3_6C.SDU,45,0.98,0.78,0.03
120,beep.featurize,DeltaQFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/DeltaQFastCharge/FastCharge_000059_CH33_features_DeltaQFastCharge.json,2021.1.11.15,1.0712117,0.8642459,1.0803331,234458.991784668,614.4000244140625,-1.3691039000581,-1.6945129174365352,-3.4583829548038016,-1.3999257723504468,0.2778293408018408,-1.424918081322181,39.24919128417969,29.454349517822266,2.3057020408161885e-05,1.0784371408987834,-6.577878787876689e-05,1.086074245454543,0.01727386564016342,0.017664702609181404,-0.00010344758629798889,1.07949985,el150800460631,2017-06-30_tests\20170630-5_2C_50per_4_25C.sdu,32,10,91,100,40,33,b2,b2c33,0,beep.featurize,TrajectoryFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/TrajectoryFastCharge/FastCharge_000059_CH33_features_TrajectoryFastCharge.json,2021.1.11.15,322,412,448,473,492,510,527,el150800460631,2017-06-30_tests\20170630-5_2C_50per_4_25C.sdu,32,0.98,0.78,0.03
121,beep.featurize,DeltaQFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/DeltaQFastCharge/FastCharge_000060_CH29_features_DeltaQFastCharge.json,2021.1.11.15,1.0760969999999999,0.8826753000000003,1.0718275,235748.31426595052,614.4000244140625,-1.1273140144341662,-1.4247404965601835,-2.9309366972249045,-1.042085052493277,0.28559050988640283,-1.2174426674588827,39.08768844604492,29.983699798583984,-0.0001149161731601799,1.0847639126984125,-0.00019136484848485583,1.0907318981818188,0.01648011803627014,0.017264628782868385,-0.0006939489394426346,1.08273055,el150800463208,2017-06-30_tests\20170630-4C_40per_6C.sdu,28,10,91,100,40,29,b2,b2c29,0,beep.featurize,TrajectoryFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/TrajectoryFastCharge/FastCharge_000060_CH29_features_TrajectoryFastCharge.json,2021.1.11.15,151,246,374,419,446,469,493,el150800463208,2017-06-30_tests\20170630-4C_40per_6C.sdu,28,0.98,0.78,0.03
122,beep.featurize,DeltaQFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/DeltaQFastCharge/FastCharge_000061_CH43_features_DeltaQFastCharge.json,2021.1.11.15,1.074605,0.8891648000000001,1.0823733,236287.86619059244,588.7999877929688,-1.2294747531208672,-1.5514144332859887,-3.1723079901714915,-1.4356858604062066,0.27765523126383407,-1.3044336961326919,39.33920669555664,29.589365005493164,1.7315849103277506e-05,1.0821752327973608,-8.697090909090398e-05,1.09106689090909,0.016997622326016426,0.017401671037077904,-6.506778299808502e-05,1.08313775,el150800460473,2017-06-30_tests\20170630-6C_20per_4_5C.sdu,42,10,91,100,40,43,b2,b2c43,0,beep.featurize,TrajectoryFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/TrajectoryFastCharge/FastCharge_000061_CH43_features_TrajectoryFastCharge.json,2021.1.11.15,247,247,247,418,437,455,473,el150800460473,2017-06-30_tests\20170630-6C_20per_4_5C.sdu,42,0.98,0.78,0.03
123,beep.featurize,DeltaQFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/DeltaQFastCharge/FastCharge_000062_CH47_features_DeltaQFastCharge.json,2021.1.11.15,1.0683196000000001,0.8804502999999999,1.0796605,229476.91981608077,588.7999877929688,-1.2443295845254574,-1.5525282206597983,-3.1814958716836217,-1.1330477129306282,0.2839577820584659,-1.2825052198437803,37.89493179321289,29.271289825439453,3.5691027829312505e-05,1.0772326546691404,-6.279393939384243e-06,1.0801825927272715,0.017551574856042862,0.017926272004842758,-3.241002559661865e-07,1.07870925,el150800460678,2017-06-30_tests\20170630-6C_52per_3_5C.sdu,46,10,91,100,40,47,b2,b2c47,0,beep.featurize,TrajectoryFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/TrajectoryFastCharge/FastCharge_000062_CH47_features_TrajectoryFastCharge.json,2021.1.11.15,289,351,379,397,411,424,437,el150800460678,2017-06-30_tests\20170630-6C_52per_3_5C.sdu,46,0.98,0.78,0.03
124,beep.featurize,DeltaQFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/DeltaQFastCharge/FastCharge_000063_CH5_features_DeltaQFastCharge.json,2021.1.11.15,1.0769014,0.5968541,1.084765,177201.71405029297,742.4000244140625,-1.7379807226282526,-2.050930632616789,-4.217241127987834,-0.9043153838564583,0.27269838934514956,-1.865326015534378,31.69141387939453,29.023618698120117,2.2136834879399327e-05,1.0837628511853223,-6.305454545433663e-06,1.0853864654545429,0.016098134219646454,0.01645677350461483,-6.940588355064392e-05,1.0849459000000001,EL150800464977,2017-05-12_TESTS\20170512-4C-80PER_4C.SDU,4,10,91,100,40,5,b1,b1c5,0,beep.featurize,TrajectoryFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/TrajectoryFastCharge/FastCharge_000063_CH5_features_TrajectoryFastCharge.json,2021.1.11.15,633,1020,1162,1228,1228,1228,1228,EL150800464977,2017-05-12_TESTS\20170512-4C-80PER_4C.SDU,4,0.98,0.78,0.03
125,beep.featurize,DeltaQFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/DeltaQFastCharge/FastCharge_000063_CH6_features_DeltaQFastCharge.json,2021.1.11.15,1.0760566999999999,0.5973625,1.0826308999999998,184853.20600585936,742.4000244140625,-1.873911150744351,-2.192186096915585,-4.486477701048103,-1.196074043740872,0.26667803776766624,-1.9180457386399186,35.65174102783203,29.092649459838867,2.3229893630173695e-05,1.0816154810760665,-3.193212121215747e-05,1.0857804454545488,0.01636863499879837,0.016848625615239143,-0.00010786764323711395,1.0827832499999999,EL150800464865,2017-05-12_TESTS\20170512-4C-80PER_4C.SDU,5,10,91,100,40,6,b1,b1c6,0,beep.featurize,TrajectoryFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/TrajectoryFastCharge/FastCharge_000063_CH6_features_TrajectoryFastCharge.json,2021.1.11.15,656,1159,1228,1228,1228,1228,1228,EL150800464865,2017-05-12_TESTS\20170512-4C-80PER_4C.SDU,5,0.98,0.78,0.03
126,beep.featurize,DeltaQFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/DeltaQFastCharge/FastCharge_000064_CH39_features_DeltaQFastCharge.json,2021.1.11.15,1.0661006000000002,0.8944284999999998,1.0746076,228743.53772786458,588.7999877929688,-1.258658614954979,-1.5857308260151501,-3.232450064025242,-2.3668259925408957,0.2754709979174704,-1.3042481646730628,37.465702056884766,29.400135040283203,2.201744959801202e-05,1.0737575315605032,-3.685212121212338e-05,1.0783284054545452,0.017577264457941055,0.017908165231347084,-0.00015271827578544617,1.07477965,el150800460649,2017-06-30_tests\20170630-5_6C_47per_4C.sdu,38,10,91,100,40,39,b2,b2c39,0,beep.featurize,TrajectoryFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/TrajectoryFastCharge/FastCharge_000064_CH39_features_TrajectoryFastCharge.json,2021.1.11.15,290,372,408,430,445,459,473,el150800460649,2017-06-30_tests\20170630-5_6C_47per_4C.sdu,38,0.98,0.78,0.03
127,beep.featurize,DeltaQFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/DeltaQFastCharge/FastCharge_000065_CH33_features_DeltaQFastCharge.json,2021.1.11.15,1.0846132,0.6073293,1.089437,213037.99341634117,640.0,-1.4180508128663578,-1.7276782208867911,-3.54665558661204,-1.0200228496700432,0.2803208783991364,-1.4958651267268313,37.07771682739258,30.18954849243164,-1.0853717996288405e-05,1.0910689121624404,-0.0001367060606060808,1.1021920527272746,0.016129743307828903,0.016449391841888428,-7.235631346702576e-05,1.0913202,EL150800460659,2017-05-12_TESTS\20170512-6C-40PER_3_6C.SDU,32,10,91,100,40,33,b1,b1c33,0,beep.featurize,TrajectoryFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/TrajectoryFastCharge/FastCharge_000065_CH33_features_TrajectoryFastCharge.json,2021.1.11.15,430,652,725,772,812,846,872,EL150800460659,2017-05-12_TESTS\20170512-6C-40PER_3_6C.SDU,32,0.98,0.78,0.03
128,beep.featurize,DeltaQFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/DeltaQFastCharge/FastCharge_000065_CH34_features_DeltaQFastCharge.json,2021.1.11.15,1.0762453,0.5981268,1.0810544,216887.41283365886,640.0,-1.4479624018868473,-1.7568667837099714,-3.616574292510296,-0.9283235175228849,0.2791456389988162,-1.5589243628994005,38.17807388305664,30.49570655822754,-6.622519480523315e-06,1.0823189098124095,-2.3095757575766515e-05,1.0832260290909097,0.015953196212649345,0.01623363234102726,-3.265403211116791e-05,1.0827105,EL150800463198,2017-05-12_TESTS\20170512-6C-40PER_3_6C.SDU,33,10,91,100,40,34,b1,b1c34,0,beep.featurize,TrajectoryFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/TrajectoryFastCharge/FastCharge_000065_CH34_features_TrajectoryFastCharge.json,2021.1.11.15,463,645,713,759,796,826,844,EL150800463198,2017-05-12_TESTS\20170512-6C-40PER_3_6C.SDU,33,0.98,0.78,0.03
129,beep.featurize,DeltaQFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/DeltaQFastCharge/FastCharge_000066_CH25_features_DeltaQFastCharge.json,2021.1.11.15,1.0722208999999998,0.6135708000000004,1.0776408000000002,216427.32148437502,768.0,-1.5021313329462125,-1.8033875391714846,-3.7049492387472895,-0.9095122816075849,0.2823456265606722,-1.6002333701499298,37.59622573852539,30.309080123901367,5.795333333329795e-06,1.0776887686868681,-0.00010549090909091242,1.0874397709090908,0.01639058068394661,0.01671016588807106,-2.985261380672455e-05,1.07821715,EL150800460630,2017-05-12_TESTS\20170512-6C-40PER_3C.SDU,24,10,91,100,40,25,b1,b1c25,0,beep.featurize,TrajectoryFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/TrajectoryFastCharge/FastCharge_000066_CH25_features_TrajectoryFastCharge.json,2021.1.11.15,496,758,843,908,962,1001,1019,EL150800460630,2017-05-12_TESTS\20170512-6C-40PER_3C.SDU,24,0.98,0.78,0.03
130,beep.featurize,DeltaQFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/DeltaQFastCharge/FastCharge_000066_CH26_features_DeltaQFastCharge.json,2021.1.11.15,1.0728924,0.6052755000000001,1.0780842,219234.933199056,768.0,-1.5379408281222742,-1.851040003987386,-3.8028758814399617,-0.9744187281731828,0.2764599718316923,-1.6373218789182324,38.67087173461914,30.400667190551758,4.619589363014205e-06,1.078564874067202,-2.9198787878809575e-05,1.0810031054545473,0.016397863626480103,0.016744760796427727,-5.858205258846283e-05,1.0791806,EL150800460617,2017-05-12_TESTS\20170512-6C-40PER_3C.SDU,25,10,91,100,40,26,b1,b1c26,0,beep.featurize,TrajectoryFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/TrajectoryFastCharge/FastCharge_000066_CH26_features_TrajectoryFastCharge.json,2021.1.11.15,459,634,700,753,801,839,856,EL150800460617,2017-05-12_TESTS\20170512-6C-40PER_3C.SDU,25,0.98,0.78,0.03
131,beep.featurize,DeltaQFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/DeltaQFastCharge/FastCharge_000067_CH41_features_DeltaQFastCharge.json,2021.1.11.15,1.0702026000000002,0.6228268999999995,1.0748731000000002,213775.00588586665,640.0,-1.2507058157222266,-1.5593874054067571,-3.202738443972535,-1.0497411890504005,0.28479317587545827,-1.3219397137237643,37.995704650878906,30.288816452026367,-5.532959802105122e-06,1.0760299439497005,-8.989696969656505e-06,1.075834696363632,0.016066672280430794,0.01634867489337921,1.86040997505188e-05,1.0763766,EL150800453773,2017-05-12_TESTS\20170512-7C-40PER_3_6C.SDU,40,10,91,100,40,41,b1,b1c41,0,beep.featurize,TrajectoryFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/TrajectoryFastCharge/FastCharge_000067_CH41_features_TrajectoryFastCharge.json,2021.1.11.15,369,487,529,556,582,607,619,EL150800453773,2017-05-12_TESTS\20170512-7C-40PER_3_6C.SDU,40,0.98,0.78,0.03
132,beep.featurize,DeltaQFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/DeltaQFastCharge/FastCharge_000067_CH42_features_DeltaQFastCharge.json,2021.1.11.15,1.0789777,0.6088659000000001,1.0848274,212899.85294596356,563.2000122070312,-1.2788542383761907,-1.5869597246701714,-3.2663456339834886,-0.973616227905557,0.2828670231395635,-1.3683654908223137,38.02487564086914,30.181020736694336,1.3089684601131842e-06,1.0855351142032565,-2.3452727272727e-05,1.0871654127272723,0.01651962660253048,0.01680023968219757,2.88449227809906e-05,1.08605775,EL150800460642,2017-05-12_TESTS\20170512-7C-40PER_3_6C.SDU,41,10,91,100,40,42,b1,b1c42,0,beep.featurize,TrajectoryFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/TrajectoryFastCharge/FastCharge_000067_CH42_features_TrajectoryFastCharge.json,2021.1.11.15,370,485,527,555,582,608,627,EL150800460642,2017-05-12_TESTS\20170512-7C-40PER_3_6C.SDU,41,0.98,0.78,0.03
133,beep.featurize,DeltaQFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/DeltaQFastCharge/FastCharge_000068_CH38_features_DeltaQFastCharge.json,2021.1.11.15,1.0712371,0.8892714999999998,1.0812975,228156.01973876957,588.7999877929688,-1.2706811257224029,-1.5957995885887588,-3.2499697734394593,-1.8758545729785838,0.27860576891414407,-1.3402855902048354,36.404029846191406,29.36782455444336,4.04160235003053e-05,1.0785615462997316,-4.321636363634586e-05,1.0854621963636346,0.017982490360736847,0.018337424844503403,-4.110485315322876e-05,1.0801045999999999,el150800460511,2017-06-30_tests\20170630-5_6C_38per_4_25C.sdu,37,10,91,100,40,38,b2,b2c38,0,beep.featurize,TrajectoryFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/TrajectoryFastCharge/FastCharge_000068_CH38_features_TrajectoryFastCharge.json,2021.1.11.15,247,247,247,247,454,471,486,el150800460511,2017-06-30_tests\20170630-5_6C_38per_4_25C.sdu,37,0.98,0.78,0.03
134,beep.featurize,DeltaQFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/DeltaQFastCharge/FastCharge_000069_CH25_features_DeltaQFastCharge.json,2021.1.11.15,1.0682162,0.8877553,1.0767563999999998,233369.17722981772,588.7999877929688,-1.3932129358183354,-1.7321086392850547,-3.5058895969515973,-1.7997335585826972,0.2749624272553964,-1.4416835477118974,38.591678619384766,29.461448669433594,1.235737414965445e-05,1.0760005565450421,-5.1166666666654e-05,1.0814867799999983,0.016861969605088234,0.017309054732322693,-0.0003258492797613144,1.07693975,el150800460610,2017-06-30_tests\20170630-4_9C_61per_4_5C.sdu,24,10,91,100,40,25,b2,b2c25,0,beep.featurize,TrajectoryFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/TrajectoryFastCharge/FastCharge_000069_CH25_features_TrajectoryFastCharge.json,2021.1.11.15,250,250,250,250,483,503,522,el150800460610,2017-06-30_tests\20170630-4_9C_61per_4_5C.sdu,24,0.98,0.78,0.03
135,beep.featurize,DeltaQFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/DeltaQFastCharge/FastCharge_000070_CH46_features_DeltaQFastCharge.json,2021.1.11.15,1.0661633,0.8867498999999999,1.0732728999999999,231731.72559000654,640.0,-1.4001766022889475,-1.760023957383908,-3.587016197406041,-1.26205729166826,0.24309510630848685,-1.4474704409864558,37.93330764770508,29.381406784057617,-1.095815708105427e-06,1.074493213007627,-7.798848484849715e-05,1.0807165618181829,0.016837909817695618,0.017350584268569946,-0.00021851062774658203,1.07508665,el150800460613,2017-06-30_tests\20170630-6C_4per_4_75C.sdu,45,10,91,100,40,46,b2,b2c46,0,beep.featurize,TrajectoryFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/TrajectoryFastCharge/FastCharge_000070_CH46_features_TrajectoryFastCharge.json,2021.1.11.15,249,368,416,443,462,480,497,el150800460613,2017-06-30_tests\20170630-6C_4per_4_75C.sdu,45,0.98,0.78,0.03
136,beep.featurize,DeltaQFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/DeltaQFastCharge/FastCharge_000071_CH40_features_DeltaQFastCharge.json,2021.1.11.15,1.0743777,0.8883315,1.0861666,228614.76012369792,614.4000244140625,-1.250445968607848,-1.5553084044647012,-3.192149080428869,-1.0607823557965435,0.2868825279508494,-1.298014674936097,36.85830307006836,29.399005889892578,3.860114780457389e-05,1.0838587961451243,-4.555030303029893e-05,1.090637263636363,0.01788211427628994,0.01817885786294937,6.786175072193146e-05,1.085482,el150800460627,2017-06-30_tests\20170630-5_6C_58per_3_5C.sdu,39,10,91,100,40,40,b2,b2c40,0,beep.featurize,TrajectoryFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/TrajectoryFastCharge/FastCharge_000071_CH40_features_TrajectoryFastCharge.json,2021.1.11.15,296,368,400,420,435,449,464,el150800460627,2017-06-30_tests\20170630-5_6C_58per_3_5C.sdu,39,0.98,0.78,0.03
137,beep.featurize,DeltaQFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/DeltaQFastCharge/FastCharge_000072_CH34_features_DeltaQFastCharge.json,2021.1.11.15,1.0758885,0.8921306000000002,1.0844604,234874.82225341798,588.7999877929688,-1.2957790575728785,-1.604172222755544,-3.2965411802277194,-1.022331763833413,0.2835201475475482,-1.3652190892494875,37.55376052856445,29.949514389038086,2.582012987012461e-05,1.0831954238095236,-4.892484848482226e-05,1.0893468381818152,0.017406420782208443,0.0177113376557827,6.156414747238159e-05,1.0844260000000001,el150800460641,2017-06-30_tests\20170630-5_2C_58per_4C.sdu,33,10,91,100,40,34,b2,b2c34,0,beep.featurize,TrajectoryFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/TrajectoryFastCharge/FastCharge_000072_CH34_features_TrajectoryFastCharge.json,2021.1.11.15,335,415,450,472,491,509,527,el150800460641,2017-06-30_tests\20170630-5_2C_58per_4C.sdu,33,0.98,0.78,0.03
138,beep.featurize,DeltaQFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/DeltaQFastCharge/FastCharge_000073_CH35_features_DeltaQFastCharge.json,2021.1.11.15,1.0649502,0.8856544000000002,1.0748545,235214.38088378907,588.7999877929688,-1.4155715841799847,-1.7959553176412122,-3.624051595465846,-0.7761877609011936,0.22117362447229358,-1.454536996053808,38.83897018432617,30.105607986450195,2.6814337662333706e-05,1.073238773015873,-4.916121212121648e-05,1.0795570545454547,0.017337065190076828,0.017780020833015442,-0.00011490657925605774,1.0745675,el150800460492,2017-06-30_tests\20170630-5_2C_66per_3_5C.sdu,34,10,91,100,40,35,b2,b2c35,0,beep.featurize,TrajectoryFastCharge,/mnt/c/Users/sjrt1/Documents/School/Winter2021/DATA451/FastCharge/data-share/features/TrajectoryFastCharge/FastCharge_000073_CH35_features_TrajectoryFastCharge.json,2021.1.11.15,318,404,438,458,476,493,510,el150800460492,2017-06-30_tests\20170630-5_2C_66per_3_5C.sdu,34,0.98,0.78,0.03
